state,year,industry_name,total_emp,all_emp_tot,pct_emp
Nebraska,2021,Utilities,90327,3573185,2.5279127724984853
Nebraska,2021,Construction,671478,3573185,18.792142024552323
Nebraska,2021,"Agriculture, Forestry, Fishing & Hunting",178292,3573185,4.989722054693502
Nebraska,2021,"Mining, Quarrying, & Oil and Gas Extraction",12121,3573185,0.3392211710280884
Nebraska,2022,Transportation & Warehousing,543551,3696488,14.704524943676267
Nebraska,2022,Accomodation & Food Services,930902,3696488,25.183417341000432
Nebraska,2022,Construction,698606,3696488,18.899182142617533
Nebraska,2022,Manufacturing,1240700,3696488,33.56429129487232
Nebraska,2022,Utilities,90856,3696488,2.45790058022642
Nebraska,2022,"Agriculture, Forestry, Fishing & Hunting",179824,3696488,4.864725653106408
Nebraska,2022,"Mining, Quarrying, & Oil and Gas Extraction",12049,3696488,0.3259580445006179
Nevada,2015,Transportation & Warehousing,723091,6082194,11.8886539955812
Nevada,2015,Accomodation & Food Services,3747327,6082194,61.611434952584545
Nevada,2015,"Agriculture, Forestry, Fishing & Hunting",30093,6082194,0.49477211677233573
Nevada,2015,Utilities,63669,6082194,1.046809753191036
Nevada,2015,Construction,842385,6082194,13.850018595263485
Nevada,2015,"Mining, Quarrying, & Oil and Gas Extraction",170355,6082194,2.800880734813786
Nevada,2015,Manufacturing,505274,6082194,8.307429851793612
Nevada,2016,Transportation & Warehousing,758289,6234981,12.161849410607667
Nevada,2016,Accomodation & Food Services,3780232,6234981,60.62940688993278
Nevada,2016,"Agriculture, Forestry, Fishing & Hunting",36332,6234981,0.5827122809195409
Nevada,2016,Utilities,65226,6234981,1.0461298919756132
Nevada,2016,Construction,908767,6234981,14.57529702175516
Nevada,2016,"Mining, Quarrying, & Oil and Gas Extraction",164202,6234981,2.6335605513473097
Nevada,2016,Manufacturing,521933,6234981,8.371043953461928
Nevada,2017,Transportation & Warehousing,799214,6463638,12.364770428046867
Nevada,2017,Accomodation & Food Services,3814279,6463638,59.01133386492251
Nevada,2017,"Agriculture, Forestry, Fishing & Hunting",44976,6463638,0.6958310474689331
Nevada,2017,Utilities,65602,6463638,1.014939264853632
Nevada,2017,Construction,995972,6463638,15.40884560676201
Nevada,2017,"Mining, Quarrying, & Oil and Gas Extraction",169990,6463638,2.6299430754011905
Nevada,2017,Manufacturing,573605,6463638,8.874336712544855
Nevada,2018,Transportation & Warehousing,838455,6698416,12.517213024691209
Nevada,2018,Accomodation & Food Services,3830307,6698416,57.18228010920791
Nevada,2018,"Agriculture, Forestry, Fishing & Hunting",57592,6698416,0.8597853582100604
Nevada,2018,Utilities,63125,6698416,0.9423869762642392
Nevada,2018,Construction,1069496,6698416,15.966401608977407
Nevada,2018,"Mining, Quarrying, & Oil and Gas Extraction",174586,6698416,2.606377388325837
Nevada,2018,Manufacturing,664855,6698416,9.925555534323339
Nevada,2019,Transportation & Warehousing,896492,6912812,12.968557513208806
Nevada,2019,Accomodation & Food Services,3852039,6912812,55.723184718461894
Nevada,2019,"Agriculture, Forestry, Fishing & Hunting",61888,6912812,0.8952651974334034
Nevada,2019,Utilities,63424,6912812,0.9174848093655664
Nevada,2019,Construction,1151262,6912812,16.654033119951762
Nevada,2019,"Mining, Quarrying, & Oil and Gas Extraction",176354,6912812,2.5511181267478413
Nevada,2019,Manufacturing,711353,6912812,10.290356514830723
Nevada,2020,Transportation & Warehousing,932342,5780717,16.128483715774358
Nevada,2020,Accomodation & Food Services,2761896,5780717,47.77774106568442
Nevada,2020,"Agriculture, Forestry, Fishing & Hunting",55635,5780717,0.9624238654132351
Nevada,2020,Utilities,62757,5780717,1.0856265753884855
Nevada,2020,Construction,1121394,5780717,19.398873876718064
Nevada,2020,"Mining, Quarrying, & Oil and Gas Extraction",178623,5780717,3.089980014589886
Nevada,2020,Manufacturing,668070,5780717,11.556870886431563
Nevada,2021,Transportation & Warehousing,1059842,6368866,16.640984438988042
Nevada,2021,Accomodation & Food Services,3127175,6368866,49.10097025121898
Nevada,2021,"Agriculture, Forestry, Fishing & Hunting",61819,6368866,0.9706437535347736
Nevada,2021,Utilities,61618,6368866,0.9674877756887961
Nevada,2021,Construction,1161953,6368866,18.244268288891618
Nevada,2021,"Mining, Quarrying, & Oil and Gas Extraction",176704,6368866,2.7744970611722715
Nevada,2021,Manufacturing,719755,6368866,11.301148430505526
Nevada,2022,Transportation & Warehousing,1160413,7071716,16.40921383155093
Nevada,2022,Accomodation & Food Services,3566279,7071716,50.43017847436181
Nevada,2022,"Agriculture, Forestry, Fishing & Hunting",66095,7071716,0.9346387779147239
Nevada,2022,Utilities,63263,7071716,0.8945919208293999
Nevada,2022,Construction,1260485,7071716,17.82431590861398
Nevada,2022,"Mining, Quarrying, & Oil and Gas Extraction",176876,7071716,2.5011751037513386
Nevada,2022,Manufacturing,778305,7071716,11.005885982977823
New Hampshire,2015,Transportation & Warehousing,199330,2049630,9.72516990871523
New Hampshire,2015,"Agriculture, Forestry, Fishing & Hunting",24159,2049630,1.1787005459521962
New Hampshire,2015,Construction,301498,2049630,14.709874465147369
New Hampshire,2015,Manufacturing,806341,2049630,39.34080785312471
New Hampshire,2015,Utilities,26182,2049630,1.2774012870615672
New Hampshire,2015,Accomodation & Food Services,685800,2049630,33.459697603957785
New Hampshire,2015,"Mining, Quarrying, & Oil and Gas Extraction",6320,2049630,0.30834833604113915
New Hampshire,2016,Transportation & Warehousing,210896,2098643,10.049160338371033
New Hampshire,2016,"Agriculture, Forestry, Fishing & Hunting",24256,2098643,1.1557944824346018
New Hampshire,2016,Construction,316356,2098643,15.07431230561844
New Hampshire,2016,Manufacturing,817177,2098643,38.938352068455664
New Hampshire,2016,Utilities,25563,2098643,1.218072821342172
New Hampshire,2016,"Mining, Quarrying, & Oil and Gas Extraction",6691,2098643,0.3188250693424275
New Hampshire,2016,Accomodation & Food Services,697704,2098643,33.24548291443566
New Hampshire,2017,Transportation & Warehousing,214470,2133727,10.05142644771332
New Hampshire,2017,"Agriculture, Forestry, Fishing & Hunting",24091,2133727,1.1290572786490494
New Hampshire,2017,Construction,328432,2133727,15.392409619412417
New Hampshire,2017,Manufacturing,827650,2133727,38.78893597915759
New Hampshire,2017,Utilities,25073,2133727,1.1750800360121045
New Hampshire,2017,"Mining, Quarrying, & Oil and Gas Extraction",6582,2133727,0.30847432684687404
New Hampshire,2017,Accomodation & Food Services,707429,2133727,33.15461631220864
New Hampshire,2018,Transportation & Warehousing,218893,2171222,10.081557758718363
New Hampshire,2018,"Agriculture, Forestry, Fishing & Hunting",24642,2171222,1.1349369157092182
New Hampshire,2018,Construction,333391,2171222,15.354993639526496
New Hampshire,2018,Manufacturing,846988,2171222,39.009737373700155
New Hampshire,2018,Utilities,24340,2171222,1.1210276977665112
New Hampshire,2018,"Mining, Quarrying, & Oil and Gas Extraction",6783,2171222,0.3124047195542418
New Hampshire,2018,Accomodation & Food Services,716185,2171222,32.98534189502501
New Hampshire,2019,Transportation & Warehousing,224731,2206645,10.184284286779251
New Hampshire,2019,"Agriculture, Forestry, Fishing & Hunting",24912,2206645,1.1289536830799698
New Hampshire,2019,Construction,344475,2206645,15.610802825103267
New Hampshire,2019,Manufacturing,857507,2206645,38.86021539486415
New Hampshire,2019,Utilities,24031,2206645,1.0890288197693785
New Hampshire,2019,"Mining, Quarrying, & Oil and Gas Extraction",6608,2206645,0.2994591336621885
New Hampshire,2019,Accomodation & Food Services,724381,2206645,32.82725585674179
New Hampshire,2020,Transportation & Warehousing,223667,2004988,11.155528112886461
New Hampshire,2020,"Agriculture, Forestry, Fishing & Hunting",25057,2004988,1.2497331654852797
New Hampshire,2020,Construction,344539,2004988,17.184092872376294
New Hampshire,2020,Manufacturing,807379,2004988,40.268520310346
New Hampshire,2020,Accomodation & Food Services,573351,2004988,28.596230999886284
New Hampshire,2020,Utilities,24003,2004988,1.1971642723048717
New Hampshire,2020,"Mining, Quarrying, & Oil and Gas Extraction",6992,2004988,0.3487302667148133
New Hampshire,2021,Transportation & Warehousing,234896,2108508,11.140389317944251
New Hampshire,2021,"Agriculture, Forestry, Fishing & Hunting",25293,2108508,1.1995686049092533
New Hampshire,2021,Construction,358291,2108508,16.99263175667344
New Hampshire,2021,Manufacturing,814143,2108508,38.61227939377038
New Hampshire,2021,Accomodation & Food Services,644864,2108508,30.58390103333732
New Hampshire,2021,Utilities,24085,2108508,1.1422769086007736
New Hampshire,2021,"Mining, Quarrying, & Oil and Gas Extraction",6936,2108508,0.32895298476458235
New Hampshire,2022,Transportation & Warehousing,238046,2199778,10.821364701347136
New Hampshire,2022,"Agriculture, Forestry, Fishing & Hunting",25547,2199778,1.1613444629412604
New Hampshire,2022,Construction,370123,2199778,16.825470570212083
New Hampshire,2022,Manufacturing,839342,2199778,38.15575935389844
New Hampshire,2022,Accomodation & Food Services,694878,2199778,31.58855120834921
New Hampshire,2022,Utilities,24596,2199778,1.118112827748982
New Hampshire,2022,"Mining, Quarrying, & Oil and Gas Extraction",7246,2199778,0.32939687550289165
New Jersey,2015,Transportation & Warehousing,2172815,10727847,20.25397081073211
New Jersey,2015,Accomodation & Food Services,3548991,10727847,33.08204339603277
New Jersey,2015,Utilities,219189,10727847,2.043177908857201
New Jersey,2015,Construction,1797977,10727847,16.759905319305915
New Jersey,2015,"Agriculture, Forestry, Fishing & Hunting",139969,10727847,1.30472591564738
New Jersey,2015,"Mining, Quarrying, & Oil and Gas Extraction",16583,10727847,0.15457901291843554
New Jersey,2015,Manufacturing,2832323,10727847,26.401597636506185
New Jersey,2016,Transportation & Warehousing,2284024,11054288,20.66188252015869
New Jersey,2016,Accomodation & Food Services,3644079,11054288,32.965298172075855
New Jersey,2016,Utilities,219314,11054288,1.983972192510273
New Jersey,2016,Construction,1863679,11054288,16.85933096731332
New Jersey,2016,"Agriculture, Forestry, Fishing & Hunting",138866,11054288,1.256218401402243
New Jersey,2016,"Mining, Quarrying, & Oil and Gas Extraction",15806,11054288,0.1429852379456732
New Jersey,2016,Manufacturing,2888520,11054288,26.13031250859395
New Jersey,2017,Transportation & Warehousing,2466363,11330720,21.76704569524267
New Jersey,2017,Accomodation & Food Services,3686936,11330720,32.53929141307878
New Jersey,2017,Utilities,219077,11330720,1.9334781902650495
New Jersey,2017,Construction,1894405,11330720,16.71919348461528
New Jersey,2017,"Agriculture, Forestry, Fishing & Hunting",138790,11330720,1.2249000946100512
New Jersey,2017,"Mining, Quarrying, & Oil and Gas Extraction",15443,11330720,0.13629319231258033
New Jersey,2017,Manufacturing,2909706,11330720,25.679797929875598
New Jersey,2018,Transportation & Warehousing,2572002,11633300,22.108963062931412
New Jersey,2018,Accomodation & Food Services,3814296,11633300,32.787738646815605
New Jersey,2018,Utilities,233068,11633300,2.0034555972939754
New Jersey,2018,Construction,1920843,11633300,16.51159172375852
New Jersey,2018,"Agriculture, Forestry, Fishing & Hunting",129978,11633300,1.117292599692263
New Jersey,2018,"Mining, Quarrying, & Oil and Gas Extraction",16002,11633300,0.137553402731813
New Jersey,2018,Manufacturing,2947111,11633300,25.333404966776406
New Jersey,2019,Transportation & Warehousing,2682351,11869521,22.598645724625282
New Jersey,2019,Accomodation & Food Services,3868152,11869521,32.588947776409846
New Jersey,2019,Utilities,227726,11869521,1.9185778432002438
New Jersey,2019,Construction,1948845,11869521,16.418901824260644
New Jersey,2019,"Agriculture, Forestry, Fishing & Hunting",132450,11869521,1.1158832778508923
New Jersey,2019,"Mining, Quarrying, & Oil and Gas Extraction",16435,11869521,0.138463885779384
New Jersey,2019,Manufacturing,2993562,11869521,25.22057966787371
New Jersey,2020,Transportation & Warehousing,2666331,10551970,25.268561226008035
New Jersey,2020,Accomodation & Food Services,2842090,10551970,26.934212284530755
New Jersey,2020,Utilities,218395,10551970,2.0697083103913294
New Jersey,2020,Construction,1852536,10551970,17.556304652117095
New Jersey,2020,"Agriculture, Forestry, Fishing & Hunting",126089,10551970,1.1949332683849556
New Jersey,2020,"Mining, Quarrying, & Oil and Gas Extraction",16325,10551970,0.15471044743303855
New Jersey,2020,Manufacturing,2830204,10551970,26.821569811134793
New Jersey,2021,Transportation & Warehousing,2844513,11259930,25.262261843546096
New Jersey,2021,Accomodation & Food Services,3262663,11259930,28.975872851785045
New Jersey,2021,Utilities,221489,11259930,1.9670548573570175
New Jersey,2021,Construction,1915430,11259930,17.011029375848697
New Jersey,2021,"Agriculture, Forestry, Fishing & Hunting",128542,11259930,1.1415879139568363
New Jersey,2021,"Mining, Quarrying, & Oil and Gas Extraction",17278,11259930,0.15344677986452848
New Jersey,2021,Manufacturing,2870015,11259930,25.48874637764178
New Jersey,2022,Transportation & Warehousing,3262593,12323358,26.47486991776105
New Jersey,2022,Accomodation & Food Services,3710218,12323358,30.107199677230835
New Jersey,2022,Utilities,233523,12323358,1.894962395801534
New Jersey,2022,Construction,1981828,12323358,16.081882876404304
New Jersey,2022,"Agriculture, Forestry, Fishing & Hunting",131330,12323358,1.065699787346923
New Jersey,2022,"Mining, Quarrying, & Oil and Gas Extraction",19481,12323358,0.15808191241380798
New Jersey,2022,Manufacturing,2984385,12323358,24.217303433041547
New Mexico,2015,Transportation & Warehousing,277045,2761545,10.032246441756335
New Mexico,2015,Accomodation & Food Services,1066549,2761545,38.62146008846497
New Mexico,2015,"Agriculture, Forestry, Fishing & Hunting",136995,2761545,4.960809981369125
New Mexico,2015,Construction,567326,2761545,20.54378979882638
New Mexico,2015,Manufacturing,333458,2761545,12.07505218998785
New Mexico,2015,"Mining, Quarrying, & Oil and Gas Extraction",306094,2761545,11.084157600183955
New Mexico,2015,Utilities,74078,2761545,2.68248389941138
New Mexico,2016,Transportation & Warehousing,273857,2702455,10.133637747899595
New Mexico,2016,Accomodation & Food Services,1093224,2702455,40.452995517039135
New Mexico,2016,"Agriculture, Forestry, Fishing & Hunting",135203,2702455,5.002969522156706
New Mexico,2016,Construction,565045,2702455,20.90858127147353
New Mexico,2016,Manufacturing,321962,2702455,11.913685889311756
New Mexico,2016,"Mining, Quarrying, & Oil and Gas Extraction",237750,2702455,8.79755629603453
New Mexico,2016,Utilities,75414,2702455,2.7905737560847452
New Mexico,2017,Transportation & Warehousing,276601,2745104,10.076157406058204
New Mexico,2017,Accomodation & Food Services,1098793,2745104,40.027372369134284
New Mexico,2017,"Agriculture, Forestry, Fishing & Hunting",134627,2745104,4.9042586364669605
New Mexico,2017,Construction,590913,2745104,21.52606968624868
New Mexico,2017,Manufacturing,316778,2745104,11.539744942268126
New Mexico,2017,Utilities,74719,2745104,2.7219005181588747
New Mexico,2017,"Mining, Quarrying, & Oil and Gas Extraction",252673,2745104,9.204496441664869
New Mexico,2018,Transportation & Warehousing,292077,2862445,10.203759373542548
New Mexico,2018,Accomodation & Food Services,1129588,2862445,39.46234774816634
New Mexico,2018,"Agriculture, Forestry, Fishing & Hunting",135095,2862445,4.719566664162979
New Mexico,2018,Construction,610143,2862445,21.315448855785878
New Mexico,2018,Manufacturing,325739,2862445,11.379747034440836
New Mexico,2018,Utilities,74624,2862445,2.607002055934699
New Mexico,2018,"Mining, Quarrying, & Oil and Gas Extraction",295179,2862445,10.31212826796672
New Mexico,2019,Transportation & Warehousing,297996,2934639,10.154434668114204
New Mexico,2019,Accomodation & Food Services,1155300,2934639,39.36770417076853
New Mexico,2019,"Agriculture, Forestry, Fishing & Hunting",131903,2934639,4.494692532880535
New Mexico,2019,Construction,619886,2934639,21.123075103956566
New Mexico,2019,Manufacturing,342169,2934639,11.659662397998527
New Mexico,2019,Utilities,75905,2934639,2.586519159596802
New Mexico,2019,"Mining, Quarrying, & Oil and Gas Extraction",311480,2934639,10.613911966684828
New Mexico,2020,Transportation & Warehousing,293578,2580733,11.375760297558871
New Mexico,2020,Accomodation & Food Services,918757,2580733,35.60062199382889
New Mexico,2020,"Agriculture, Forestry, Fishing & Hunting",125723,2580733,4.871600432900265
New Mexico,2020,Construction,601296,2580733,23.299426945755332
New Mexico,2020,Manufacturing,326410,2580733,12.647956995163778
New Mexico,2020,Utilities,75042,2580733,2.907778526488405
New Mexico,2020,"Mining, Quarrying, & Oil and Gas Extraction",239927,2580733,9.296854808304463
New Mexico,2021,Manufacturing,332294,2638843,12.592412659639091
New Mexico,2021,Transportation & Warehousing,310180,2638843,11.7543938764072
New Mexico,2021,Accomodation & Food Services,983628,2638843,37.27497240267799
New Mexico,2021,"Agriculture, Forestry, Fishing & Hunting",121403,2638843,4.600614739111042
New Mexico,2021,Construction,592860,2638843,22.46666436767932
New Mexico,2021,Utilities,75873,2638843,2.875237367285587
New Mexico,2021,"Mining, Quarrying, & Oil and Gas Extraction",222605,2638843,8.43570458719977
New Mexico,2022,Manufacturing,347705,2890694,12.028426391724617
New Mexico,2022,Transportation & Warehousing,358006,2890694,12.384776804462874
New Mexico,2022,Accomodation & Food Services,1088354,2890694,37.650266683363924
New Mexico,2022,"Agriculture, Forestry, Fishing & Hunting",125757,2890694,4.350408587003675
New Mexico,2022,Construction,641130,2890694,22.1791030112492
New Mexico,2022,Utilities,75751,2890694,2.620512582791537
New Mexico,2022,"Mining, Quarrying, & Oil and Gas Extraction",253991,2890694,8.78650593940417
New York,2015,Manufacturing,5430639,23552093,23.057988943912544
New York,2015,Transportation & Warehousing,4155828,23552093,17.645259807695226
New York,2015,Accomodation & Food Services,8817688,23552093,37.43908450089764
New York,2015,Utilities,467986,23552093,1.987025102185186
New York,2015,Construction,4316307,23552093,18.326638740769237
New York,2015,"Agriculture, Forestry, Fishing & Hunting",307978,23552093,1.3076459913774967
New York,2015,"Mining, Quarrying, & Oil and Gas Extraction",55667,23552093,0.23635691316266455
New York,2016,Manufacturing,5369944,23954984,22.416813135838453
New York,2016,Transportation & Warehousing,4258857,23954984,17.778584197760267
New York,2016,Accomodation & Food Services,9001819,23954984,37.57806308699684
New York,2016,Utilities,469901,23954984,1.9616001413317579
New York,2016,Construction,4491378,23954984,18.749242328861502
New York,2016,"Agriculture, Forestry, Fishing & Hunting",310180,23954984,1.2948453649562028
New York,2016,"Mining, Quarrying, & Oil and Gas Extraction",52905,23954984,0.22085174425497425
New York,2017,Manufacturing,5330234,24512349,21.745096726551992
New York,2017,Transportation & Warehousing,4347726,24512349,17.73688029653951
New York,2017,Accomodation & Food Services,9347565,24512349,38.134105385004105
New York,2017,Utilities,477443,24512349,1.9477651856213374
New York,2017,Construction,4639379,24512349,18.926700986510923
New York,2017,"Agriculture, Forestry, Fishing & Hunting",317443,24512349,1.2950329648129602
New York,2017,"Mining, Quarrying, & Oil and Gas Extraction",52559,24512349,0.2144184549591718
New York,2018,Manufacturing,5299122,24705218,21.449403927542757
New York,2018,Transportation & Warehousing,4362331,24705218,17.657528866978627
New York,2018,Accomodation & Food Services,9415523,24705218,38.11147507380829
New York,2018,Utilities,451245,24705218,1.8265169730540325
New York,2018,Construction,4795548,24705218,19.411073401578566
New York,2018,"Agriculture, Forestry, Fishing & Hunting",324819,24705218,1.3147789264599892
New York,2018,"Mining, Quarrying, & Oil and Gas Extraction",56630,24705218,0.22922283057773465
New York,2019,Manufacturing,5244491,24827952,21.123333088448053
New York,2019,Transportation & Warehousing,4479586,24827952,18.04251111811397
New York,2019,Accomodation & Food Services,9410301,24827952,37.90204282656902
New York,2019,Utilities,444341,24827952,1.7896804375971083
New York,2019,Construction,4867794,24827952,19.606103636739753
New York,2019,"Agriculture, Forestry, Fishing & Hunting",325105,24827952,1.3094314021551194
New York,2019,"Mining, Quarrying, & Oil and Gas Extraction",56334,24827952,0.22689749037697513
New York,2020,Transportation & Warehousing,4160313,20416397,20.37731241217537
New York,2020,Accomodation & Food Services,6307120,20416397,30.892424358715203
New York,2020,Utilities,440493,20416397,2.157545231903553
New York,2020,Construction,4341855,20416397,21.266509462957643
New York,2020,"Agriculture, Forestry, Fishing & Hunting",320528,20416397,1.5699537974305653
New York,2020,"Mining, Quarrying, & Oil and Gas Extraction",54044,20416397,0.2647088024395294
New York,2020,Manufacturing,4792044,20416397,23.47154593437814
New York,2021,Manufacturing,4877224,21725612,22.449190384142
New York,2021,Transportation & Warehousing,4354932,21725612,20.045152237828788
New York,2021,Accomodation & Food Services,7198649,21725612,33.134389954124195
New York,2021,Utilities,423440,21725612,1.9490360041411032
New York,2021,Construction,4487719,21725612,20.65635251149657
New York,2021,"Agriculture, Forestry, Fishing & Hunting",327646,21725612,1.5081094148233891
New York,2021,"Mining, Quarrying, & Oil and Gas Extraction",56002,21725612,0.25776949344395916
New York,2022,Manufacturing,5038774,23625982,21.327257423627938
New York,2022,Transportation & Warehousing,4633831,23625982,19.613284222429357
New York,2022,Accomodation & Food Services,8505404,23625982,36.00021366307652
New York,2022,Utilities,430127,23625982,1.8205677122754096
New York,2022,Construction,4625137,23625982,19.57648575199964
New York,2022,"Agriculture, Forestry, Fishing & Hunting",335550,23625982,1.4202584256603599
New York,2022,"Mining, Quarrying, & Oil and Gas Extraction",57159,23625982,0.24193280093077188
North Carolina,2015,Utilities,172630,14783413,1.167727641783396
North Carolina,2015,Transportation & Warehousing,1665553,14783413,11.266363186904133
North Carolina,2015,Accomodation & Food Services,4756175,14783413,32.17237453895119
North Carolina,2015,"Agriculture, Forestry, Fishing & Hunting",350925,14783413,2.373775257445625
North Carolina,2015,"Mining, Quarrying, & Oil and Gas Extraction",33274,14783413,0.2250765773776326
North Carolina,2015,Construction,2272494,14783413,15.371917161483617
North Carolina,2015,Manufacturing,5532362,14783413,37.42276563605441
North Carolina,2016,Utilities,167871,15178629,1.1059694521817482
North Carolina,2016,Transportation & Warehousing,1712106,15178629,11.279714393177407
North Carolina,2016,Accomodation & Food Services,4941910,15178629,32.55834239047545
North Carolina,2016,"Agriculture, Forestry, Fishing & Hunting",341734,15178629,2.2514154605135945
North Carolina,2016,"Mining, Quarrying, & Oil and Gas Extraction",33152,15178629,0.21841234804539986
North Carolina,2016,Construction,2406830,15178629,15.856702209402442
North Carolina,2016,Manufacturing,5575026,15178629,36.729443746203955
North Carolina,2017,Utilities,167334,15529603,1.0775162764946407
North Carolina,2017,Transportation & Warehousing,1799544,15529603,11.587830030168833
North Carolina,2017,Accomodation & Food Services,5079345,15529603,32.7075006360433
North Carolina,2017,"Agriculture, Forestry, Fishing & Hunting",336142,15529603,2.1645241027732647
North Carolina,2017,"Mining, Quarrying, & Oil and Gas Extraction",35633,15529603,0.22945209867889088
North Carolina,2017,Construction,2503938,15529603,16.123644628906483
North Carolina,2017,Manufacturing,5607667,15529603,36.10953222693458
North Carolina,2018,Utilities,174409,15930671,1.0948000872028554
North Carolina,2018,Transportation & Warehousing,1877378,15930671,11.784676238684485
North Carolina,2018,Accomodation & Food Services,5168901,15930671,32.44622276111283
North Carolina,2018,"Agriculture, Forestry, Fishing & Hunting",325038,15930671,2.0403283703492465
North Carolina,2018,"Mining, Quarrying, & Oil and Gas Extraction",37463,15930671,0.2351627247841601
North Carolina,2018,Construction,2648303,15930671,16.623926261486414
North Carolina,2018,Manufacturing,5699179,15930671,35.77488355638002
North Carolina,2019,Utilities,171421,16316426,1.050603851603286
North Carolina,2019,Construction,2780871,16316426,17.043383152658553
North Carolina,2019,Transportation & Warehousing,1991153,16316426,12.203364879048879
North Carolina,2019,Accomodation & Food Services,5290015,16316426,32.42140772740304
North Carolina,2019,"Agriculture, Forestry, Fishing & Hunting",320528,16316426,1.9644498127224674
North Carolina,2019,"Mining, Quarrying, & Oil and Gas Extraction",37411,16316426,0.2292842807609951
North Carolina,2019,Manufacturing,5725027,16316426,35.08750629580277
North Carolina,2020,Utilities,171962,15274280,1.1258272075672306
North Carolina,2020,Transportation & Warehousing,2177683,15274280,14.257189209573218
North Carolina,2020,Accomodation & Food Services,4385847,15274280,28.713936106971982
North Carolina,2020,"Agriculture, Forestry, Fishing & Hunting",317013,15274280,2.075469351092163
North Carolina,2020,"Mining, Quarrying, & Oil and Gas Extraction",37708,15274280,0.24687252034138432
North Carolina,2020,Construction,2752429,15274280,18.020024511793682
North Carolina,2020,Manufacturing,5431638,15274280,35.56068109266034
North Carolina,2021,Utilities,172952,16089486,1.0749380060991383
North Carolina,2021,Transportation & Warehousing,2398033,16089486,14.904348094152914
North Carolina,2021,Accomodation & Food Services,4751879,16089486,29.534063425021785
North Carolina,2021,"Agriculture, Forestry, Fishing & Hunting",300450,16089486,1.867368541170302
North Carolina,2021,"Mining, Quarrying, & Oil and Gas Extraction",37403,16089486,0.23246858227789252
North Carolina,2021,Construction,2860691,16089486,17.779878114192087
North Carolina,2021,Manufacturing,5568078,16089486,34.606935237085885
North Carolina,2022,Utilities,197174,16789035,1.1744212815090325
North Carolina,2022,Transportation & Warehousing,2458419,16789035,14.643003603244617
North Carolina,2022,Accomodation & Food Services,5144674,16789035,30.643059592168342
North Carolina,2022,"Agriculture, Forestry, Fishing & Hunting",298029,16789035,1.7751407391788747
North Carolina,2022,"Mining, Quarrying, & Oil and Gas Extraction",37365,16789035,0.22255597179945125
North Carolina,2022,Construction,2974326,16789035,17.715884206566965
North Carolina,2022,Manufacturing,5679048,16789035,33.82593460553272
North Dakota,2015,Utilities,49515,1795896,2.7571195659436847
North Dakota,2015,Transportation & Warehousing,266247,1795896,14.825301687848293
North Dakota,2015,Accomodation & Food Services,434542,1795896,24.19638999140262
North Dakota,2015,Construction,408557,1795896,22.749479925340886
North Dakota,2015,Manufacturing,305389,1795896,17.004826560112612
North Dakota,2015,"Agriculture, Forestry, Fishing & Hunting",52676,1795896,2.9331319853710904
North Dakota,2015,"Mining, Quarrying, & Oil and Gas Extraction",278970,1795896,15.53375028398081
North Dakota,2016,Utilities,49678,1593052,3.1184167246266914
North Dakota,2016,Transportation & Warehousing,219434,1593052,13.774440507905581
North Dakota,2016,Accomodation & Food Services,418957,1593052,26.2990159768796
North Dakota,2016,Construction,372831,1593052,23.403567491833286
North Dakota,2016,Manufacturing,294700,1593052,18.49908226473461
North Dakota,2016,"Mining, Quarrying, & Oil and Gas Extraction",183636,1593052,11.527307332089599
North Dakota,2016,"Agriculture, Forestry, Fishing & Hunting",53816,1593052,3.3781697019306343
North Dakota,2017,Utilities,48989,1574909,3.110592421530387
North Dakota,2017,Transportation & Warehousing,222010,1574909,14.09668749115028
North Dakota,2017,Accomodation & Food Services,418051,1574909,26.544454314503252
North Dakota,2017,Construction,320964,1574909,20.3798441687742
North Dakota,2017,Manufacturing,296165,1574909,18.805213507574088
North Dakota,2017,"Mining, Quarrying, & Oil and Gas Extraction",214094,1574909,13.594055275574652
North Dakota,2017,"Agriculture, Forestry, Fishing & Hunting",54636,1574909,3.4691528208931435
North Dakota,2018,Utilities,47801,1622314,2.9464702887357195
North Dakota,2018,Transportation & Warehousing,229169,1622314,14.126056977872349
North Dakota,2018,Accomodation & Food Services,417063,1622314,25.70790857996664
North Dakota,2018,Construction,312098,1622314,19.237829421431364
North Dakota,2018,Manufacturing,311120,1622314,19.177545160801177
North Dakota,2018,"Mining, Quarrying, & Oil and Gas Extraction",249653,1622314,15.388697872298456
North Dakota,2018,"Agriculture, Forestry, Fishing & Hunting",55410,1622314,3.4154916988942956
North Dakota,2019,Utilities,45004,1666846,2.699949485435367
North Dakota,2019,Transportation & Warehousing,238118,1666846,14.285542875586588
North Dakota,2019,Accomodation & Food Services,418392,1666846,25.10081915185926
North Dakota,2019,Construction,335536,1666846,20.12999401264424
North Dakota,2019,Manufacturing,318119,1666846,19.08508644469855
North Dakota,2019,"Mining, Quarrying, & Oil and Gas Extraction",256564,1666846,15.39218380102301
North Dakota,2019,"Agriculture, Forestry, Fishing & Hunting",55113,1666846,3.306424228752986
North Dakota,2020,Utilities,43588,1463294,2.9787588823572024
North Dakota,2020,Transportation & Warehousing,218521,1463294,14.933499351463206
North Dakota,2020,Accomodation & Food Services,354257,1463294,24.209557341176826
North Dakota,2020,Construction,304368,1463294,20.80019462937728
