state,year,industry_name,N,total,pct
ALABAMA,2015,Manufacturing,182,230,79.1304347826087
ALABAMA,2015,Transportation & Warehousing,11,230,4.78260869565217
ALABAMA,2015,Accomodation & Food Services,3,230,1.30434782608696
ALABAMA,2015,Construction,25,230,10.8695652173913
ALABAMA,2015,Utilities,5,230,2.17391304347826
ALABAMA,2015,"Agriculture, Forestry, Fishing & Hunting",4,230,1.73913043478261
ALABAMA,2016,Manufacturing,175,252,69.4444444444445
ALABAMA,2016,Transportation & Warehousing,22,252,8.73015873015873
ALABAMA,2016,Accomodation & Food Services,3,252,1.19047619047619
ALABAMA,2016,Construction,42,252,16.6666666666667
ALABAMA,2016,Utilities,6,252,2.38095238095238
ALABAMA,2016,"Agriculture, Forestry, Fishing & Hunting",4,252,1.58730158730159
ALABAMA,2017,Manufacturing,157,229,68.5589519650655
ALABAMA,2017,Transportation & Warehousing,22,229,9.60698689956332
ALABAMA,2017,Accomodation & Food Services,5,229,2.18340611353712
ALABAMA,2017,Construction,38,229,16.5938864628821
ALABAMA,2017,Utilities,4,229,1.74672489082969
ALABAMA,2017,"Agriculture, Forestry, Fishing & Hunting",3,229,1.31004366812227
ALABAMA,2018,Manufacturing,206,297,69.3602693602694
ALABAMA,2018,Transportation & Warehousing,19,297,6.3973063973064
ALABAMA,2018,Accomodation & Food Services,3,297,1.01010101010101
ALABAMA,2018,Construction,62,297,20.8754208754209
ALABAMA,2018,Utilities,4,297,1.34680134680135
ALABAMA,2018,"Agriculture, Forestry, Fishing & Hunting",3,297,1.01010101010101
ALABAMA,2019,Manufacturing,167,268,62.3134328358209
ALABAMA,2019,Transportation & Warehousing,22,268,8.2089552238806
ALABAMA,2019,"Mining, Quarrying, & Oil and Gas Extraction",3,268,1.11940298507463
ALABAMA,2019,Accomodation & Food Services,7,268,2.61194029850746
ALABAMA,2019,Construction,59,268,22.0149253731343
ALABAMA,2019,Utilities,5,268,1.86567164179104
ALABAMA,2019,"Agriculture, Forestry, Fishing & Hunting",5,268,1.86567164179104
ALABAMA,2020,Manufacturing,143,217,65.8986175115208
ALABAMA,2020,Transportation & Warehousing,13,217,5.99078341013825
ALABAMA,2020,"Mining, Quarrying, & Oil and Gas Extraction",1,217,0.460829493087558
ALABAMA,2020,Accomodation & Food Services,3,217,1.38248847926267
ALABAMA,2020,Construction,45,217,20.7373271889401
ALABAMA,2020,Utilities,7,217,3.2258064516129
ALABAMA,2020,"Agriculture, Forestry, Fishing & Hunting",5,217,2.30414746543779
ALABAMA,2021,Manufacturing,174,262,66.412213740458
ALABAMA,2021,Transportation & Warehousing,25,262,9.54198473282443
ALABAMA,2021,"Mining, Quarrying, & Oil and Gas Extraction",1,262,0.381679389312977
ALABAMA,2021,Accomodation & Food Services,1,262,0.381679389312977
ALABAMA,2021,Construction,55,262,20.9923664122137
ALABAMA,2021,Utilities,3,262,1.14503816793893
ALABAMA,2021,"Agriculture, Forestry, Fishing & Hunting",3,262,1.14503816793893
ALABAMA,2022,Manufacturing,127,184,69.0217391304348
ALABAMA,2022,Transportation & Warehousing,17,184,9.23913043478261
ALABAMA,2022,"Mining, Quarrying, & Oil and Gas Extraction",2,184,1.08695652173913
ALABAMA,2022,Accomodation & Food Services,1,184,0.543478260869565
ALABAMA,2022,Construction,33,184,17.9347826086957
ALABAMA,2022,Utilities,2,184,1.08695652173913
ALABAMA,2022,"Agriculture, Forestry, Fishing & Hunting",2,184,1.08695652173913
ALASKA,2015,Manufacturing,1,1,100
ALASKA,2016,Manufacturing,1,2,50
ALASKA,2016,Transportation & Warehousing,1,2,50
ALASKA,2017,Manufacturing,1,1,100
ALASKA,2018,Manufacturing,3,6,50
ALASKA,2018,Transportation & Warehousing,1,6,16.6666666666667
ALASKA,2018,"Mining, Quarrying, & Oil and Gas Extraction",2,6,33.3333333333333
ALASKA,2019,Manufacturing,2,4,50
ALASKA,2019,"Agriculture, Forestry, Fishing & Hunting",2,4,50
ALASKA,2020,Manufacturing,3,6,50
ALASKA,2020,Transportation & Warehousing,1,6,16.6666666666667
ALASKA,2020,"Mining, Quarrying, & Oil and Gas Extraction",1,6,16.6666666666667
ALASKA,2020,Construction,1,6,16.6666666666667
ALASKA,2021,Manufacturing,1,3,33.3333333333333
ALASKA,2021,Transportation & Warehousing,1,3,33.3333333333333
ALASKA,2021,"Agriculture, Forestry, Fishing & Hunting",1,3,33.3333333333333
ALASKA,2022,Manufacturing,1,3,33.3333333333333
ALASKA,2022,"Agriculture, Forestry, Fishing & Hunting",2,3,66.6666666666667
AMERICAN SAMOA,2015,Manufacturing,2,3,66.6666666666667
AMERICAN SAMOA,2015,Transportation & Warehousing,1,3,33.3333333333333
AMERICAN SAMOA,2016,Manufacturing,1,2,50
AMERICAN SAMOA,2016,Construction,1,2,50
AMERICAN SAMOA,2019,Construction,1,1,100
AMERICAN SAMOA,2020,Construction,2,2,100
AMERICAN SAMOA,2021,Transportation & Warehousing,1,1,100
AMERICAN SAMOA,2022,Manufacturing,1,1,100
ARIZONA,2015,Manufacturing,1,4,25
ARIZONA,2015,Transportation & Warehousing,3,4,75
ARIZONA,2016,Manufacturing,1,5,20
ARIZONA,2016,Transportation & Warehousing,2,5,40
ARIZONA,2016,"Mining, Quarrying, & Oil and Gas Extraction",1,5,20
ARIZONA,2016,Construction,1,5,20
ARIZONA,2017,Manufacturing,3,7,42.8571428571429
ARIZONA,2017,Transportation & Warehousing,1,7,14.2857142857143
ARIZONA,2017,Construction,1,7,14.2857142857143
ARIZONA,2017,"Agriculture, Forestry, Fishing & Hunting",2,7,28.5714285714286
ARIZONA,2018,Manufacturing,4,8,50
ARIZONA,2018,Transportation & Warehousing,4,8,50
ARIZONA,2019,Manufacturing,3,11,27.2727272727273
ARIZONA,2019,Transportation & Warehousing,5,11,45.4545454545455
ARIZONA,2019,Construction,1,11,9.09090909090909
ARIZONA,2019,"Agriculture, Forestry, Fishing & Hunting",2,11,18.1818181818182
ARIZONA,2020,Manufacturing,1,4,25
ARIZONA,2020,Transportation & Warehousing,2,4,50
ARIZONA,2020,"Mining, Quarrying, & Oil and Gas Extraction",1,4,25
ARIZONA,2021,Manufacturing,1,4,25
ARIZONA,2021,Transportation & Warehousing,3,4,75
ARIZONA,2022,Manufacturing,1,2,50
ARIZONA,2022,Transportation & Warehousing,1,2,50
ARKANSAS,2015,Manufacturing,129,194,66.4948453608248
ARKANSAS,2015,Transportation & Warehousing,22,194,11.340206185567
ARKANSAS,2015,"Mining, Quarrying, & Oil and Gas Extraction",3,194,1.54639175257732
ARKANSAS,2015,Accomodation & Food Services,3,194,1.54639175257732
ARKANSAS,2015,Construction,31,194,15.979381443299
ARKANSAS,2015,Utilities,3,194,1.54639175257732
ARKANSAS,2015,"Agriculture, Forestry, Fishing & Hunting",3,194,1.54639175257732
ARKANSAS,2016,Manufacturing,111,165,67.2727272727273
ARKANSAS,2016,Transportation & Warehousing,14,165,8.48484848484849
ARKANSAS,2016,"Mining, Quarrying, & Oil and Gas Extraction",1,165,0.606060606060606
ARKANSAS,2016,Accomodation & Food Services,1,165,0.606060606060606
ARKANSAS,2016,Construction,33,165,20
ARKANSAS,2016,Utilities,2,165,1.21212121212121
ARKANSAS,2016,"Agriculture, Forestry, Fishing & Hunting",3,165,1.81818181818182
ARKANSAS,2017,Manufacturing,96,148,64.8648648648649
ARKANSAS,2017,Transportation & Warehousing,14,148,9.45945945945946
ARKANSAS,2017,"Mining, Quarrying, & Oil and Gas Extraction",2,148,1.35135135135135
ARKANSAS,2017,Accomodation & Food Services,1,148,0.675675675675676
ARKANSAS,2017,Construction,27,148,18.2432432432432
ARKANSAS,2017,Utilities,3,148,2.02702702702703
